"","originalid","originaltraitname","originaltraitunit","rate","interactor1","temp","citation","inversetraitvalue","adjustedtraitname","cit","conc"
"180","csm4D","Development Rate","100/day",57.3511304,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0174364479483738,"a","Ju","Corythuchaciliata"
"181","csm4D","Development Rate","100/day",85.0718696,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0117547669364962,"a","Ju","Corythuchaciliata"
"182","csm4E","Development Rate","100/day",14.7736636,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0676880174799702,"a","Ju","Corythuchaciliata"
"183","csm4E_2","Development Rate","100/day",20.1234578,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0496932490399339,"a","Ju","Corythuchaciliata"
"184","csm4E_3","Development Rate","100/day",28.7654331,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.03476394728783,"a","Ju","Corythuchaciliata"
"185","csm4E_4","Development Rate","100/day",41.9341574,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0238469081532088,"a","Ju","Corythuchaciliata"
"186","csm4E_5","Development Rate","100/day",48.1893014,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0207514940235261,"a","Ju","Corythuchaciliata"
"187","csm4E_6","Development Rate","100/day",47.6131697,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0210025924823064,"a","Ju","Corythuchaciliata"
"188","csm4F","Development Rate","100/day",7.67074395,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.130365451710847,"a","Ju","Corythuchaciliata"
"189","csm4F","Development Rate","100/day",11.9315286,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0838115578920877,"a","Ju","Corythuchaciliata"
"190","csm4F","Development Rate","100/day",16.4085897,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0609436897553725,"a","Ju","Corythuchaciliata"
"191","csm4F","Development Rate","100/day",26.6467406,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0375280419849923,"a","Ju","Corythuchaciliata"
"192","csm4F","Development Rate","100/day",32.1320323,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0311215920195624,"a","Ju","Corythuchaciliata"
"193","csm4F","Development Rate","100/day",38.2652449,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0261333751453398,"a","Ju","Corythuchaciliata"
"194","csm4G","Development Rate","100/day",2.35551036,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.424536447379497,"a","Ju","Corythuchaciliata"
"195","csm4G","Development Rate","100/day",3.66528167,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.272830327934933,"a","Ju","Corythuchaciliata"
"196","csm4G","Development Rate","100/day",5.03118603,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.198760291119667,"a","Ju","Corythuchaciliata"
"197","csm4G","Development Rate","100/day",7.23908624,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.138138981474546,"a","Ju","Corythuchaciliata"
"198","csm4G","Development Rate","100/day",8.88565589,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.112540932529855,"a","Ju","Corythuchaciliata"
"199","csm4G","Development Rate","100/day",9.95218395,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.100480457859704,"a","Ju","Corythuchaciliata"
"200","csm4H","Development Rate","100/day",2.09268717,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.477854508946982,"a","Ju","Corythuchaciliata"
"201","csm4H","Development Rate","100/day",2.84588768,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.351384212043112,"a","Ju","Corythuchaciliata"
"202","csm4H","Development Rate","100/day",4.15866588,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.24046173192447,"a","Ju","Corythuchaciliata"
"203","csm4H","Development Rate","100/day",5.0288275,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.19885351008759,"a","Ju","Corythuchaciliata"
"204","csm4H","Development Rate","100/day",5.85718506,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.170730477141523,"a","Ju","Corythuchaciliata"
"205","csm4P","Development Time","days",20.000001,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0499999975000001,"a","Ju","Corythuchaciliata"
"206","csm4P","Development Time","days",14.800001,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0675675630021917,"a","Ju","Corythuchaciliata"
"207","csm4P","Development Time","days",10.200001,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0980392060745877,"a","Ju","Corythuchaciliata"
"208","csm4P","Development Time","days",8.800001,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.113636350723142,"a","Ju","Corythuchaciliata"
"209","csm4P","Development Time","days",7.600001,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.131578930055404,"a","Ju","Corythuchaciliata"
"210","csm4Q","Development Time","days",10.400001,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0961538369082849,"a","Ju","Corythuchaciliata"
"211","csm4Q","Development Time","days",5.800001,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.172413763376937,"a","Ju","Corythuchaciliata"
"212","csm4Q","Development Time","days",4.200001,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.238095181405909,"a","Ju","Corythuchaciliata"
"213","csm4Q","Development Time","days",3.000001,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.333333222222259,"a","Ju","Corythuchaciliata"
"214","csm4Q","Development Time","days",2.200001,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.454545247933978,"a","Ju","Corythuchaciliata"
"215","csm4Q","Development Time","days",2.000001,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.499999750000125,"a","Ju","Corythuchaciliata"
"216","csm4Q","Development Time","days",2.200001,"Corythucha ciliata",36,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.454545247933978,"a","Ju","Corythuchaciliata"
"217","csm4R","Development Time","days",6.700001,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.149253709066611,"a","Ju","Corythuchaciliata"
"218","csm4R","Development Time","days",4.200001,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.238095181405909,"a","Ju","Corythuchaciliata"
"219","csm4R","Development Time","days",3.200001,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.312499902343781,"a","Ju","Corythuchaciliata"
"220","csm4R","Development Time","days",2.300001,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.434782419659818,"a","Ju","Corythuchaciliata"
"221","csm4R","Development Time","days",1.600001,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.624999609375244,"a","Ju","Corythuchaciliata"
"222","csm4R","Development Time","days",1.700001,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.588234948097089,"a","Ju","Corythuchaciliata"
"223","csm4S","Development Time","days",6.900001,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.144927515227896,"a","Ju","Corythuchaciliata"
"224","csm4S","Development Time","days",4.400001,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.227272675619846,"a","Ju","Corythuchaciliata"
"225","csm4S","Development Time","days",3.200001,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.312499902343781,"a","Ju","Corythuchaciliata"
"226","csm4S","Development Time","days",2.200001,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.454545247933978,"a","Ju","Corythuchaciliata"
"227","csm4S","Development Time","days",2.000001,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.499999750000125,"a","Ju","Corythuchaciliata"
"228","csm4S","Development Time","days",1.300001,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.769230177515248,"a","Ju","Corythuchaciliata"
"229","csm4T","Development Time","days",7.200001,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.138888869598768,"a","Ju","Corythuchaciliata"
"230","csm4T","Development Time","days",5.100001,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.196078392925805,"a","Ju","Corythuchaciliata"
"231","csm4T","Development Time","days",3.700001,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.270270197224271,"a","Ju","Corythuchaciliata"
"232","csm4T","Development Time","days",2.600001,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.384615236686447,"a","Ju","Corythuchaciliata"
"233","csm4T","Development Time","days",2.100001,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.476190249433215,"a","Ju","Corythuchaciliata"
"234","csm4T","Development Time","days",2.100001,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.476190249433215,"a","Ju","Corythuchaciliata"
"235","csm4U","Development Time","days",13.100001,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0763358720354296,"a","Ju","Corythuchaciliata"
"236","csm4U","Development Time","days",8.500001,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.117647044982701,"a","Ju","Corythuchaciliata"
"237","csm4U","Development Time","days",6.200001,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.161290296566081,"a","Ju","Corythuchaciliata"
"238","csm4U","Development Time","days",3.900001,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.256410190664054,"a","Ju","Corythuchaciliata"
"239","csm4U","Development Time","days",3.200001,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.312499902343781,"a","Ju","Corythuchaciliata"
"240","csm4U","Development Time","days",2.900001,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.344827467300873,"a","Ju","Corythuchaciliata"
"241","csm4V","Development Time","days",47.600001,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0210084029199915,"a","Ju","Corythuchaciliata"
"242","csm4V","Development Time","days",35.000001,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0285714277551021,"a","Ju","Corythuchaciliata"
"243","csm4V","Development Time","days",24.100001,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0414937742118766,"a","Ju","Corythuchaciliata"
"244","csm4V","Development Time","days",20.000001,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0499999975000001,"a","Ju","Corythuchaciliata"
"245","csm4V","Development Time","days",17.100001,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0584795287438872,"a","Ju","Corythuchaciliata"
"246","csm4W","Development Time","days",43.100001,"Corythucha ciliata",16,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0232018556101658,"a","Ju","Corythuchaciliata"
"247","csm4W","Development Time","days",27.600001,"Corythucha ciliata",19,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0362318827452216,"a","Ju","Corythuchaciliata"
"248","csm4W","Development Time","days",20.100001,"Corythucha ciliata",22,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0497512413059084,"a","Ju","Corythuchaciliata"
"249","csm4W","Development Time","days",14.000001,"Corythucha ciliata",26,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.071428566326531,"a","Ju","Corythuchaciliata"
"250","csm4W","Development Time","days",11.300001,"Corythucha ciliata",30,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0884955673897728,"a","Ju","Corythuchaciliata"
"251","csm4W","Development Time","days",10.200001,"Corythucha ciliata",33,"Ju, Rui-Ting, Feng Wang, and Bo Li. ""Effects of temperature on the development and population growth of the sycamore lace bug, Corythucha ciliata."" Journal of insect science 11.1 (2011).",0.0980392060745877,"a","Ju","Corythuchaciliata"
"252","MSS0034","Development time","days",1000.000001,"Culex annulirostris",10,"McDonald G, Mclaren IW, Shelden GP, Smith IR. 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5:379Ð384.",0.000999999999,"a","McDonald","Culexannulirostris"
"253","MSS0034","Development time","days",37.000001,"Culex annulirostris",15,"McDonald G, Mclaren IW, Shelden GP, Smith IR. 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5:379Ð384.",0.0270270262965669,"a","McDonald","Culexannulirostris"
"254","MSS0034","Development time","days",16.820001,"Culex annulirostris",20,"McDonald G, Mclaren IW, Shelden GP, Smith IR. 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5:379Ð384.",0.0594530285699745,"a","McDonald","Culexannulirostris"
"255","MSS0034","Development time","days",13.480001,"Culex annulirostris",25,"McDonald G, Mclaren IW, Shelden GP, Smith IR. 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5:379Ð384.",0.0741839707578657,"a","McDonald","Culexannulirostris"
"256","MSS0034","Development time","days",9.250001,"Culex annulirostris",30,"McDonald G, Mclaren IW, Shelden GP, Smith IR. 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5:379Ð384.",0.108108096420746,"a","McDonald","Culexannulirostris"
"257","MSS0034","Development time","days",8.570001,"Culex annulirostris",35,"McDonald G, Mclaren IW, Shelden GP, Smith IR. 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5:379Ð384.",0.116686100736744,"a","McDonald","Culexannulirostris"
"258","MSS0034","Development time","days",1000.000001,"Culex annulirostris",40,"McDonald G, Mclaren IW, Shelden GP, Smith IR. 1980. The effect of temperature on the population growth potential of Culex annulirostris Skuse (Diptera: Culicidae). Australian Journal of Ecology 5:379Ð384.",0.000999999999,"a","McDonald","Culexannulirostris"
"259","MSS0049","Development time","days",1000.000001,"Culex annulirostris",15,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.000999999999,"a","Mottram","Culexannulirostris"
"260","MSS0049","Development time","days",25.300001,"Culex annulirostris",20,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.0395256901373245,"a","Mottram","Culexannulirostris"
"261","MSS0049","Development time","days",16.700001,"Culex annulirostris",25,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.0598802359353152,"a","Mottram","Culexannulirostris"
"262","MSS0049","Development time","days",10.800001,"Culex annulirostris",30,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.0925925840192052,"a","Mottram","Culexannulirostris"
"263","MSS0049","Development time","days",7.100001,"Culex annulirostris",35,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.140845050585204,"a","Mottram","Culexannulirostris"
"264","MSS0049","Development time","days",1000.000001,"Culex annulirostris",40,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.000999999999,"a","Mottram","Culexannulirostris"
"265","MSS0053","Development time","days",30.000001,"Culex annulirostris",18,"Rae DJ. 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the ross river dam in tropical eastern Australia. Journal of Medical Entomology 27:756Ð762. ",0.0333333322222223,"a","Rae","Culexannulirostris"
"266","MSS0053","Development time","days",11.750001,"Culex annulirostris",24.5,"Rae DJ. 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the ross river dam in tropical eastern Australia. Journal of Medical Entomology 27:756Ð762. ",0.0851063757356276,"a","Rae","Culexannulirostris"
"267","MSS0053","Development time","days",9.250001,"Culex annulirostris",28.5,"Rae DJ. 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the ross river dam in tropical eastern Australia. Journal of Medical Entomology 27:756Ð762. ",0.108108096420746,"a","Rae","Culexannulirostris"
"268","MSS0053","Development time","days",6.000001,"Culex annulirostris",35,"Rae DJ. 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the ross river dam in tropical eastern Australia. Journal of Medical Entomology 27:756Ð762. ",0.166666638888894,"a","Rae","Culexannulirostris"
"269","MSS0054","Development time","days",17.200001,"Culex annulirostris",27.4,"Rae DJ. 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the ross river dam in tropical eastern Australia. Journal of Medical Entomology 27:756Ð762. ",0.0581395315035156,"a","Rae","Culexannulirostris"
"270","MSS0054","Development time","days",15.000001,"Culex annulirostris",27.4,"Rae DJ. 1990. Survival and development of the immature stages of Culex annulirostris (Diptera: Culicidae) at the ross river dam in tropical eastern Australia. Journal of Medical Entomology 27:756Ð762. ",0.0666666622222225,"a","Rae","Culexannulirostris"
"271","MSS0048","Egg development time","days",1000.000001,"Culex annulirostris",15,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.000999999999,"a","Mottram","Culexannulirostris"
"272","MSS0048","Egg development time","days",2.900001,"Culex annulirostris",20,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.344827467300873,"a","Mottram","Culexannulirostris"
"273","MSS0048","Egg development time","days",2.000001,"Culex annulirostris",25,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.499999750000125,"a","Mottram","Culexannulirostris"
"274","MSS0048","Egg development time","days",2.000001,"Culex annulirostris",27,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.499999750000125,"a","Mottram","Culexannulirostris"
"275","MSS0048","Egg development time","days",1.700001,"Culex annulirostris",30,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.588234948097089,"a","Mottram","Culexannulirostris"
"276","MSS0048","Egg development time","days",1.200001,"Culex annulirostris",35,"Mottram P, Kay BH, Kettle DS. 1986. The effect of temperature on eggs and immature stages of Culex annulirostris skuse (Diptera: culicidae). Australian Journal of Entomology 25:131Ð136. ",0.833332638889468,"a","Mottram","Culexannulirostris"
