"","originalid","originaltraitname","originaltraitunit","rate","interactor1","temp","citation","inversetraitvalue","adjustedtraitname","cit","conc"
"850","csm8V","Survivorship","% of live weevils per day",36.3265936,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0275280421558712,"z","Greenberg","Anthonomusgrandis"
"851","csm8V","Survivorship","% of live weevils per day",27.2910955,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0366419882265261,"z","Greenberg","Anthonomusgrandis"
"852","csm8V","Survivorship","% of live weevils per day",27.289793,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0366437370924726,"z","Greenberg","Anthonomusgrandis"
"853","csm8V","Survivorship","% of live weevils per day",22.5117511,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0444212445117164,"z","Greenberg","Anthonomusgrandis"
"854","csm8V","Survivorship","% of live weevils per day",22.5117511,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0444212445117164,"z","Greenberg","Anthonomusgrandis"
"855","csm8V","Survivorship","% of live weevils per day",22.6129158,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.044222514639178,"z","Greenberg","Anthonomusgrandis"
"856","csm8V","Survivorship","% of live weevils per day",18.1464004,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0551073479013502,"z","Greenberg","Anthonomusgrandis"
"857","csm8V","Survivorship","% of live weevils per day",13.1607465,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0759835317852221,"z","Greenberg","Anthonomusgrandis"
"858","csm8V","Survivorship","% of live weevils per day",13.1607465,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0759835317852221,"z","Greenberg","Anthonomusgrandis"
"859","csm8V","Survivorship","% of live weevils per day",13.1607465,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0759835317852221,"z","Greenberg","Anthonomusgrandis"
"860","csm8V","Survivorship","% of live weevils per day",13.1607465,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0759835317852221,"z","Greenberg","Anthonomusgrandis"
"861","csm8V","Survivorship","% of live weevils per day",13.1556087,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.0760132064432716,"z","Greenberg","Anthonomusgrandis"
"862","csm8V","Survivorship","% of live weevils per day",9.00047498,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.111105247469951,"z","Greenberg","Anthonomusgrandis"
"863","csm8V","Survivorship","% of live weevils per day",8.9992448,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.111120435350309,"z","Greenberg","Anthonomusgrandis"
"864","csm8V","Survivorship","% of live weevils per day",4.42888721,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",0.225790351522634,"z","Greenberg","Anthonomusgrandis"
"865","csm8V","Survivorship","% of live weevils per day",1e-06,"Anthonomus grandis",35,"Greenberg, Shoil M., et al. ""Temperature_dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae)."" Insect Science 12.6 (2005): 449-459.",1e+06,"z","Greenberg","Anthonomusgrandis"
"866","csm2A","Development Rate","1/day",0.092588397,"Aphis gossypii",14.9567474,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",10.8004893960957,"a","Satar","Aphisgossypii"
"867","csm2A","Development Rate","1/day",0.123075882,"Aphis gossypii",17.4896194,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",8.1250687279251,"a","Satar","Aphisgossypii"
"868","csm2A","Development Rate","1/day",0.148014653,"Aphis gossypii",19.9809689,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",6.75608785840953,"a","Satar","Aphisgossypii"
"869","csm2A","Development Rate","1/day",0.184051951,"Aphis gossypii",22.4723183,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",5.4332485723012,"a","Satar","Aphisgossypii"
"870","csm2A","Development Rate","1/day",0.217710993,"Aphis gossypii",24.9636678,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",4.59324532133295,"a","Satar","Aphisgossypii"
"871","csm2A","Development Rate","1/day",0.235118071,"Aphis gossypii",27.4965398,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",4.25318222349655,"a","Satar","Aphisgossypii"
"872","csm2A","Development Rate","1/day",0.245787306,"Aphis gossypii",29.9878893,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",4.06855836566271,"a","Satar","Aphisgossypii"
"873","csm2A","Development Rate","1/day",0.246943791,"Aphis gossypii",32.4584775,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",4.04950452874517,"a","Satar","Aphisgossypii"
"874","MTD2084","Development Time","day / 1 individual",20.700001,"Aphis gossypii",10,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",0.0483091764101847,"a","Zamani","Aphisgossypii"
"875","MTD2084","Development Time","day / 1 individual",11.090001,"Aphis gossypii",15,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",0.0901713173876179,"a","Zamani","Aphisgossypii"
"876","MTD2084","Development Time","day / 1 individual",7.440001,"Aphis gossypii",20,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",0.134408584084868,"a","Zamani","Aphisgossypii"
"877","MTD2084","Development Time","day / 1 individual",5.600001,"Aphis gossypii",25,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",0.178571396683679,"a","Zamani","Aphisgossypii"
"878","MTD2084","Development Time","day / 1 individual",3.810001,"Aphis gossypii",30,"Zamani, A. A., Talebi, A. A., Fathipour, Y. & Baniameri, V. 2006. Effect of temperature on biology and population growth parameters of Aphis gossypii Glover (Hom., Aphididae) on greenhouse cucumber. Journal of Applied Entomology 130, 453-460.",0.262467122712041,"a","Zamani","Aphisgossypii"
"879","csm2R","Development Time","Days",10.800001,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.0925925840192052,"a","Satar","Aphisgossypii"
"880","csm2R","Development Time","Days",8.100001,"Aphis gossypii",17.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.12345677488188,"a","Satar","Aphisgossypii"
"881","csm2R","Development Time","Days",6.700001,"Aphis gossypii",20,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.149253709066611,"a","Satar","Aphisgossypii"
"882","csm2R","Development Time","Days",4.500001,"Aphis gossypii",22.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.222222172839517,"a","Satar","Aphisgossypii"
"883","csm2R","Development Time","Days",4.600001,"Aphis gossypii",25,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.217391257088857,"a","Satar","Aphisgossypii"
"884","csm2R","Development Time","Days",4.300001,"Aphis gossypii",27.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.232558085451608,"a","Satar","Aphisgossypii"
"885","csm2R","Development Time","Days",4.100001,"Aphis gossypii",30,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.243902379536005,"a","Satar","Aphisgossypii"
"886","csm2R","Development Time","Days",4.100001,"Aphis gossypii",32.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.243902379536005,"a","Satar","Aphisgossypii"
"887","csm2B","Fecundity Rate","nymphs/female/day",1e-06,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1e+06,"k","Satar","Aphisgossypii"
"888","csm2B","Fecundity Rate","nymphs/female/day",1e-06,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1e+06,"k","Satar","Aphisgossypii"
"889","csm2B","Fecundity Rate","nymphs/female/day",1e-06,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1e+06,"k","Satar","Aphisgossypii"
"890","csm2B","Fecundity Rate","nymphs/female/day",1e-06,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1e+06,"k","Satar","Aphisgossypii"
"891","csm2B","Fecundity Rate","nymphs/female/day",1e-06,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1e+06,"k","Satar","Aphisgossypii"
"892","csm2B","Fecundity Rate","nymphs/female/day",0.00049944,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2002.24251161301,"k","Satar","Aphisgossypii"
"893","csm2B","Fecundity Rate","nymphs/female/day",0.00199477,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",501.310928076921,"k","Satar","Aphisgossypii"
"894","csm2B","Fecundity Rate","nymphs/female/day",0.00365624,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",273.505021552196,"k","Satar","Aphisgossypii"
"895","csm2B","Fecundity Rate","nymphs/female/day",0.00515157,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",194.115580298822,"k","Satar","Aphisgossypii"
"896","csm2B","Fecundity Rate","nymphs/female/day",0.00648075,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",154.30312849593,"k","Satar","Aphisgossypii"
"897","csm2B","Fecundity Rate","nymphs/female/day",0.00814223,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",122.81647656723,"k","Satar","Aphisgossypii"
"898","csm2B","Fecundity Rate","nymphs/female/day",1.02297089,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.97754492310138,"k","Satar","Aphisgossypii"
"899","csm2B","Fecundity Rate","nymphs/female/day",2.67779955,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.373440947064167,"k","Satar","Aphisgossypii"
"900","csm2B","Fecundity Rate","nymphs/female/day",3.26612769,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.306172965331922,"k","Satar","Aphisgossypii"
"901","csm2B","Fecundity Rate","nymphs/female/day",3.85412353,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.259462363418331,"k","Satar","Aphisgossypii"
"902","csm2B","Fecundity Rate","nymphs/female/day",3.32245168,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.300982556351279,"k","Satar","Aphisgossypii"
"903","csm2B","Fecundity Rate","nymphs/female/day",3.163947,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.316060920110229,"k","Satar","Aphisgossypii"
"904","csm2B","Fecundity Rate","nymphs/female/day",4.49877566,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.222282699911291,"k","Satar","Aphisgossypii"
"905","csm2B","Fecundity Rate","nymphs/female/day",3.70043714,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.27023834270564,"k","Satar","Aphisgossypii"
"906","csm2B","Fecundity Rate","nymphs/female/day",4.8752658,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.205117021517063,"k","Satar","Aphisgossypii"
"907","csm2B","Fecundity Rate","nymphs/female/day",5.08992831,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.196466421351227,"k","Satar","Aphisgossypii"
"908","csm2B","Fecundity Rate","nymphs/female/day",3.22492312,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.310084911419532,"k","Satar","Aphisgossypii"
"909","csm2B","Fecundity Rate","nymphs/female/day",4.07975178,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.245112951455101,"k","Satar","Aphisgossypii"
"910","csm2B","Fecundity Rate","nymphs/female/day",3.01474659,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.331702838081658,"k","Satar","Aphisgossypii"
"911","csm2B","Fecundity Rate","nymphs/female/day",4.13624191,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.24176535651417,"k","Satar","Aphisgossypii"
"912","csm2B","Fecundity Rate","nymphs/female/day",4.61773724,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.216556280278953,"k","Satar","Aphisgossypii"
"913","csm2B","Fecundity Rate","nymphs/female/day",3.2325659,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.309351775318795,"k","Satar","Aphisgossypii"
"914","csm2B","Fecundity Rate","nymphs/female/day",3.44739456,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.290074136451616,"k","Satar","Aphisgossypii"
"915","csm2B","Fecundity Rate","nymphs/female/day",3.2357227,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.309049968960566,"k","Satar","Aphisgossypii"
"916","csm2B","Fecundity Rate","nymphs/female/day",3.13055136,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.319432548776328,"k","Satar","Aphisgossypii"
"917","csm2B","Fecundity Rate","nymphs/female/day",2.91871336,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.342616720677223,"k","Satar","Aphisgossypii"
"918","csm2B","Fecundity Rate","nymphs/female/day",2.06687535,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.483822113413854,"k","Satar","Aphisgossypii"
"919","csm2B","Fecundity Rate","nymphs/female/day",2.22837068,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.448758372642024,"k","Satar","Aphisgossypii"
"920","csm2B","Fecundity Rate","nymphs/female/day",1.85653267,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.538638514774965,"k","Satar","Aphisgossypii"
"921","csm2B","Fecundity Rate","nymphs/female/day",1.43136133,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",0.698635612853954,"k","Satar","Aphisgossypii"
"922","csm2B","Fecundity Rate","nymphs/female/day",0.95302281,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1.04929282857354,"k","Satar","Aphisgossypii"
"923","csm2B","Fecundity Rate","nymphs/female/day",0.79468428,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1.25836137088304,"k","Satar","Aphisgossypii"
"924","csm2B","Fecundity Rate","nymphs/female/day",0.79584731,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",1.25652243518923,"k","Satar","Aphisgossypii"
"925","csm2B","Fecundity Rate","nymphs/female/day",0.47750879,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.0942022868312,"k","Satar","Aphisgossypii"
"926","csm2B","Fecundity Rate","nymphs/female/day",0.37233745,"Aphis gossypii",15,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",2.68573574857968,"k","Satar","Aphisgossypii"
"927","csm2C","Fecundity Rate","nymphs/female/day",0.05944853,"Aphis gossypii",17.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",16.8212737976868,"k","Satar","Aphisgossypii"
"928","csm2C","Fecundity Rate","nymphs/female/day",0.0578712,"Aphis gossypii",17.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",17.2797522774713,"k","Satar","Aphisgossypii"
"929","csm2C","Fecundity Rate","nymphs/female/day",0.08244426,"Aphis gossypii",17.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",12.1294071897789,"k","Satar","Aphisgossypii"
"930","csm2C","Fecundity Rate","nymphs/female/day",0.08094995,"Aphis gossypii",17.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",12.3533121391675,"k","Satar","Aphisgossypii"
"931","csm2C","Fecundity Rate","nymphs/female/day",0.07945564,"Aphis gossypii",17.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",12.5856389804424,"k","Satar","Aphisgossypii"
"932","csm2C","Fecundity Rate","nymphs/female/day",0.1040287,"Aphis gossypii",17.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",9.61273187110865,"k","Satar","Aphisgossypii"
"933","csm2C","Fecundity Rate","nymphs/female/day",0.10236835,"Aphis gossypii",17.5,"Satar, Serdar, Ulrich Kersting, and Nedim Uygun. ""Effect of temperature on development and fecundity of Aphis gossypii Glover (Homoptera: Aphididae) on cucumber."" Journal of Pest Science 78.3 (2005): 133-137.",9.76864431242664,"k","Satar","Aphisgossypii"
